"","filename","sti","ai","pi","min_ess"
"1073","article_0_1_0_3_0_234.RDa",1,1,1,NA
"1074","article_0_1_0_3_0_234.RDa",1,1,2,NA
"1075","article_0_1_0_3_0_234.RDa",1,2,1,NA
"1076","article_0_1_0_3_0_234.RDa",1,2,2,NA
"1077","article_0_1_0_3_0_234.RDa",2,1,1,NA
"1078","article_0_1_0_3_0_234.RDa",2,1,2,NA
"1079","article_0_1_0_3_0_234.RDa",2,2,1,NA
"1080","article_0_1_0_3_0_234.RDa",2,2,2,NA
"1081","article_0_1_0_3_0_235.RDa",1,1,1,NA
"1082","article_0_1_0_3_0_235.RDa",1,1,2,NA
"1083","article_0_1_0_3_0_235.RDa",1,2,1,NA
"1084","article_0_1_0_3_0_235.RDa",1,2,2,NA
"1085","article_0_1_0_3_0_235.RDa",2,1,1,NA
"1086","article_0_1_0_3_0_235.RDa",2,1,2,NA
"1087","article_0_1_0_3_0_235.RDa",2,2,1,NA
"1088","article_0_1_0_3_0_235.RDa",2,2,2,NA
"1089","article_0_1_0_3_0_236.RDa",1,1,1,NA
"1090","article_0_1_0_3_0_236.RDa",1,1,2,NA
"1091","article_0_1_0_3_0_236.RDa",1,2,1,NA
"1092","article_0_1_0_3_0_236.RDa",1,2,2,NA
"1093","article_0_1_0_3_0_236.RDa",2,1,1,NA
"1094","article_0_1_0_3_0_236.RDa",2,1,2,NA
"1095","article_0_1_0_3_0_236.RDa",2,2,1,NA
"1096","article_0_1_0_3_0_236.RDa",2,2,2,NA
"1097","article_0_1_0_3_0_237.RDa",1,1,1,NA
"1098","article_0_1_0_3_0_237.RDa",1,1,2,NA
"1099","article_0_1_0_3_0_237.RDa",1,2,1,NA
"1100","article_0_1_0_3_0_237.RDa",1,2,2,NA
"1101","article_0_1_0_3_0_237.RDa",2,1,1,NA
"1102","article_0_1_0_3_0_237.RDa",2,1,2,NA
"1103","article_0_1_0_3_0_237.RDa",2,2,1,NA
"1104","article_0_1_0_3_0_237.RDa",2,2,2,NA
"1105","article_0_1_0_3_0_238.RDa",1,1,1,NA
"1106","article_0_1_0_3_0_238.RDa",1,1,2,NA
"1107","article_0_1_0_3_0_238.RDa",1,2,1,3.96592194151209
"1108","article_0_1_0_3_0_238.RDa",1,2,2,NA
"1109","article_0_1_0_3_0_238.RDa",2,1,1,NA
"1110","article_0_1_0_3_0_238.RDa",2,1,2,NA
"1111","article_0_1_0_3_0_238.RDa",2,2,1,NA
"1112","article_0_1_0_3_0_238.RDa",2,2,2,NA
"1113","article_0_1_0_3_0_239.RDa",1,1,1,NA
"1114","article_0_1_0_3_0_239.RDa",1,1,2,NA
"1115","article_0_1_0_3_0_239.RDa",1,2,1,28.5172058083083
"1116","article_0_1_0_3_0_239.RDa",1,2,2,NA
"1117","article_0_1_0_3_0_239.RDa",2,1,1,NA
"1118","article_0_1_0_3_0_239.RDa",2,1,2,NA
"1119","article_0_1_0_3_0_239.RDa",2,2,1,NA
"1120","article_0_1_0_3_0_239.RDa",2,2,2,NA
"1121","article_0_1_0_3_1_240.RDa",1,1,1,NA
"1122","article_0_1_0_3_1_240.RDa",1,1,2,NA
"1123","article_0_1_0_3_1_240.RDa",1,2,1,NA
"1124","article_0_1_0_3_1_240.RDa",1,2,2,NA
"1125","article_0_1_0_3_1_240.RDa",2,1,1,NA
"1126","article_0_1_0_3_1_240.RDa",2,1,2,NA
"1127","article_0_1_0_3_1_240.RDa",2,2,1,NA
"1128","article_0_1_0_3_1_240.RDa",2,2,2,NA
"1129","article_0_1_0_3_1_241.RDa",1,1,1,NA
"1130","article_0_1_0_3_1_241.RDa",1,1,2,NA
"1131","article_0_1_0_3_1_241.RDa",1,2,1,NA
"1132","article_0_1_0_3_1_241.RDa",1,2,2,NA
"1133","article_0_1_0_3_1_241.RDa",2,1,1,NA
"1134","article_0_1_0_3_1_241.RDa",2,1,2,NA
"1135","article_0_1_0_3_1_241.RDa",2,2,1,NA
"1136","article_0_1_0_3_1_241.RDa",2,2,2,NA
"1137","article_0_1_0_3_1_242.RDa",1,1,1,NA
"1138","article_0_1_0_3_1_242.RDa",1,1,2,NA
"1139","article_0_1_0_3_1_242.RDa",1,2,1,NA
"1140","article_0_1_0_3_1_242.RDa",1,2,2,NA
"1141","article_0_1_0_3_1_242.RDa",2,1,1,NA
"1142","article_0_1_0_3_1_242.RDa",2,1,2,NA
"1143","article_0_1_0_3_1_242.RDa",2,2,1,NA
"1144","article_0_1_0_3_1_242.RDa",2,2,2,NA
"1145","article_0_1_0_3_1_243.RDa",1,1,1,NA
"1146","article_0_1_0_3_1_243.RDa",1,1,2,NA
"1147","article_0_1_0_3_1_243.RDa",1,2,1,NA
"1148","article_0_1_0_3_1_243.RDa",1,2,2,NA
"1149","article_0_1_0_3_1_243.RDa",2,1,1,NA
"1150","article_0_1_0_3_1_243.RDa",2,1,2,NA
"1151","article_0_1_0_3_1_243.RDa",2,2,1,NA
"1152","article_0_1_0_3_1_243.RDa",2,2,2,NA
"1153","article_0_1_0_3_1_244.RDa",1,1,1,NA
"1154","article_0_1_0_3_1_244.RDa",1,1,2,NA
"1155","article_0_1_0_3_1_244.RDa",1,2,1,NA
"1156","article_0_1_0_3_1_244.RDa",1,2,2,NA
"1157","article_0_1_0_3_1_244.RDa",2,1,1,NA
"1158","article_0_1_0_3_1_244.RDa",2,1,2,NA
"1159","article_0_1_0_3_1_244.RDa",2,2,1,NA
"1160","article_0_1_0_3_1_244.RDa",2,2,2,NA
"1161","article_0_1_0_3_1_245.RDa",1,1,1,NA
"1162","article_0_1_0_3_1_245.RDa",1,1,2,NA
"1163","article_0_1_0_3_1_245.RDa",1,2,1,90.9023689005135
"1164","article_0_1_0_3_1_245.RDa",1,2,2,NA
"1165","article_0_1_0_3_1_245.RDa",2,1,1,NA
"1166","article_0_1_0_3_1_245.RDa",2,1,2,NA
"1167","article_0_1_0_3_1_245.RDa",2,2,1,NA
"1168","article_0_1_0_3_1_245.RDa",2,2,2,NA
"1169","article_0_1_0_3_1_246.RDa",1,1,1,NA
"1170","article_0_1_0_3_1_246.RDa",1,1,2,NA
"1171","article_0_1_0_3_1_246.RDa",1,2,1,446.200776404591
"1172","article_0_1_0_3_1_246.RDa",1,2,2,NA
"1173","article_0_1_0_3_1_246.RDa",2,1,1,NA
"1174","article_0_1_0_3_1_246.RDa",2,1,2,NA
"1175","article_0_1_0_3_1_246.RDa",2,2,1,NA
"1176","article_0_1_0_3_1_246.RDa",2,2,2,NA
"1177","article_0_1_0_3_1_247.RDa",1,1,1,NA
"1178","article_0_1_0_3_1_247.RDa",1,1,2,NA
"1179","article_0_1_0_3_1_247.RDa",1,2,1,342.618052682752
"1180","article_0_1_0_3_1_247.RDa",1,2,2,NA
"1181","article_0_1_0_3_1_247.RDa",2,1,1,NA
"1182","article_0_1_0_3_1_247.RDa",2,1,2,NA
"1183","article_0_1_0_3_1_247.RDa",2,2,1,NA
"1184","article_0_1_0_3_1_247.RDa",2,2,2,NA
"1185","article_0_1_0_3_1_248.RDa",1,1,1,NA
"1186","article_0_1_0_3_1_248.RDa",1,1,2,NA
"1187","article_0_1_0_3_1_248.RDa",1,2,1,223.449988983736
"1188","article_0_1_0_3_1_248.RDa",1,2,2,NA
"1189","article_0_1_0_3_1_248.RDa",2,1,1,NA
"1190","article_0_1_0_3_1_248.RDa",2,1,2,NA
"1191","article_0_1_0_3_1_248.RDa",2,2,1,NA
"1192","article_0_1_0_3_1_248.RDa",2,2,2,NA
"1193","article_0_1_0_3_1_249.RDa",1,1,1,NA
"1194","article_0_1_0_3_1_249.RDa",1,1,2,NA
"1195","article_0_1_0_3_1_249.RDa",1,2,1,NA
"1196","article_0_1_0_3_1_249.RDa",1,2,2,NA
"1197","article_0_1_0_3_1_249.RDa",2,1,1,NA
"1198","article_0_1_0_3_1_249.RDa",2,1,2,NA
"1199","article_0_1_0_3_1_249.RDa",2,2,1,NA
"1200","article_0_1_0_3_1_249.RDa",2,2,2,NA
"1201","article_0_1_0_3_1_250.RDa",1,1,1,NA
"1202","article_0_1_0_3_1_250.RDa",1,1,2,NA
"1203","article_0_1_0_3_1_250.RDa",1,2,1,NA
"1204","article_0_1_0_3_1_250.RDa",1,2,2,NA
"1205","article_0_1_0_3_1_250.RDa",2,1,1,NA
"1206","article_0_1_0_3_1_250.RDa",2,1,2,NA
"1207","article_0_1_0_3_1_250.RDa",2,2,1,NA
"1208","article_0_1_0_3_1_250.RDa",2,2,2,NA
"1209","article_0_1_0_3_1_251.RDa",1,1,1,NA
"1210","article_0_1_0_3_1_251.RDa",1,1,2,NA
"1211","article_0_1_0_3_1_251.RDa",1,2,1,NA
"1212","article_0_1_0_3_1_251.RDa",1,2,2,NA
"1213","article_0_1_0_3_1_251.RDa",2,1,1,NA
"1214","article_0_1_0_3_1_251.RDa",2,1,2,NA
"1215","article_0_1_0_3_1_251.RDa",2,2,1,NA
"1216","article_0_1_0_3_1_251.RDa",2,2,2,NA
"1217","article_0_1_0_3_1_252.RDa",1,1,1,NA
"1218","article_0_1_0_3_1_252.RDa",1,1,2,NA
"1219","article_0_1_0_3_1_252.RDa",1,2,1,NA
"1220","article_0_1_0_3_1_252.RDa",1,2,2,NA
"1221","article_0_1_0_3_1_252.RDa",2,1,1,NA
"1222","article_0_1_0_3_1_252.RDa",2,1,2,NA
"1223","article_0_1_0_3_1_252.RDa",2,2,1,NA
"1224","article_0_1_0_3_1_252.RDa",2,2,2,58.6473077892742
"1225","article_0_1_0_3_1_253.RDa",1,1,1,NA
"1226","article_0_1_0_3_1_253.RDa",1,1,2,NA
"1227","article_0_1_0_3_1_253.RDa",1,2,1,NA
"1228","article_0_1_0_3_1_253.RDa",1,2,2,NA
"1229","article_0_1_0_3_1_253.RDa",2,1,1,35.156225423983
"1230","article_0_1_0_3_1_253.RDa",2,1,2,NA
"1231","article_0_1_0_3_1_253.RDa",2,2,1,NA
"1232","article_0_1_0_3_1_253.RDa",2,2,2,NA
"1233","article_0_1_0_3_1_254.RDa",1,1,1,NA
"1234","article_0_1_0_3_1_254.RDa",1,1,2,NA
"1235","article_0_1_0_3_1_254.RDa",1,2,1,NA
"1236","article_0_1_0_3_1_254.RDa",1,2,2,NA
"1237","article_0_1_0_3_1_254.RDa",2,1,1,NA
"1238","article_0_1_0_3_1_254.RDa",2,1,2,NA
"1239","article_0_1_0_3_1_254.RDa",2,2,1,NA
"1240","article_0_1_0_3_1_254.RDa",2,2,2,NA
"1241","article_0_1_0_3_1_255.RDa",1,1,1,NA
"1242","article_0_1_0_3_1_255.RDa",1,1,2,NA
"1243","article_0_1_0_3_1_255.RDa",1,2,1,NA
"1244","article_0_1_0_3_1_255.RDa",1,2,2,NA
"1245","article_0_1_0_3_1_255.RDa",2,1,1,NA
"1246","article_0_1_0_3_1_255.RDa",2,1,2,NA
"1247","article_0_1_0_3_1_255.RDa",2,2,1,NA
"1248","article_0_1_0_3_1_255.RDa",2,2,2,NA
"1249","article_0_1_0_3_1_256.RDa",1,1,1,NA
"1250","article_0_1_0_3_1_256.RDa",1,1,2,NA
"1251","article_0_1_0_3_1_256.RDa",1,2,1,NA
"1252","article_0_1_0_3_1_256.RDa",1,2,2,NA
"1253","article_0_1_0_3_1_256.RDa",2,1,1,NA
"1254","article_0_1_0_3_1_256.RDa",2,1,2,NA
"1255","article_0_1_0_3_1_256.RDa",2,2,1,NA
"1256","article_0_1_0_3_1_256.RDa",2,2,2,NA
"1257","article_0_1_0_3_1_257.RDa",1,1,1,NA
"1258","article_0_1_0_3_1_257.RDa",1,1,2,NA
"1259","article_0_1_0_3_1_257.RDa",1,2,1,NA
"1260","article_0_1_0_3_1_257.RDa",1,2,2,NA
"1261","article_0_1_0_3_1_257.RDa",2,1,1,NA
"1262","article_0_1_0_3_1_257.RDa",2,1,2,NA
"1263","article_0_1_0_3_1_257.RDa",2,2,1,NA
"1264","article_0_1_0_3_1_257.RDa",2,2,2,NA
"1265","article_0_1_0_3_1_258.RDa",1,1,1,NA
"1266","article_0_1_0_3_1_258.RDa",1,1,2,NA
"1267","article_0_1_0_3_1_258.RDa",1,2,1,NA
"1268","article_0_1_0_3_1_258.RDa",1,2,2,93.4188889837521
"1269","article_0_1_0_3_1_258.RDa",2,1,1,NA
"1270","article_0_1_0_3_1_258.RDa",2,1,2,NA
"1271","article_0_1_0_3_1_258.RDa",2,2,1,NA
"1272","article_0_1_0_3_1_258.RDa",2,2,2,NA
"1273","article_0_1_0_3_1_259.RDa",1,1,1,NA
"1274","article_0_1_0_3_1_259.RDa",1,1,2,NA
"1275","article_0_1_0_3_1_259.RDa",1,2,1,NA
"1276","article_0_1_0_3_1_259.RDa",1,2,2,NA
"1277","article_0_1_0_3_1_259.RDa",2,1,1,NA
"1278","article_0_1_0_3_1_259.RDa",2,1,2,NA
"1279","article_0_1_0_3_1_259.RDa",2,2,1,22.8992949870455
"1280","article_0_1_0_3_1_259.RDa",2,2,2,NA
"1281","article_0_1_1_3_0_260.RDa",1,1,1,NA
"1282","article_0_1_1_3_0_260.RDa",1,1,2,NA
"1283","article_0_1_1_3_0_260.RDa",1,2,1,NA
"1284","article_0_1_1_3_0_260.RDa",1,2,2,NA
"1285","article_0_1_1_3_0_260.RDa",2,1,1,NA
"1286","article_0_1_1_3_0_260.RDa",2,1,2,NA
"1287","article_0_1_1_3_0_260.RDa",2,2,1,NA
"1288","article_0_1_1_3_0_260.RDa",2,2,2,NA
"1289","article_0_1_1_3_0_261.RDa",1,1,1,NA
"1290","article_0_1_1_3_0_261.RDa",1,1,2,NA
"1291","article_0_1_1_3_0_261.RDa",1,2,1,NA
"1292","article_0_1_1_3_0_261.RDa",1,2,2,NA
"1293","article_0_1_1_3_0_261.RDa",2,1,1,NA
"1294","article_0_1_1_3_0_261.RDa",2,1,2,NA
"1295","article_0_1_1_3_0_261.RDa",2,2,1,NA
"1296","article_0_1_1_3_0_261.RDa",2,2,2,NA
"1297","article_0_1_1_3_0_262.RDa",1,1,1,NA
"1298","article_0_1_1_3_0_262.RDa",1,1,2,NA
"1299","article_0_1_1_3_0_262.RDa",1,2,1,NA
"1300","article_0_1_1_3_0_262.RDa",1,2,2,764.587925429311
"1301","article_0_1_1_3_0_262.RDa",2,1,1,NA
"1302","article_0_1_1_3_0_262.RDa",2,1,2,NA
"1303","article_0_1_1_3_0_262.RDa",2,2,1,NA
"1304","article_0_1_1_3_0_262.RDa",2,2,2,NA
"1305","article_0_1_1_3_0_263.RDa",1,1,1,NA
"1306","article_0_1_1_3_0_263.RDa",1,1,2,NA
"1307","article_0_1_1_3_0_263.RDa",1,2,1,NA
"1308","article_0_1_1_3_0_263.RDa",1,2,2,NA
"1309","article_0_1_1_3_0_263.RDa",2,1,1,5.53798933716236
"1310","article_0_1_1_3_0_263.RDa",2,1,2,NA
"1311","article_0_1_1_3_0_263.RDa",2,2,1,NA
"1312","article_0_1_1_3_0_263.RDa",2,2,2,NA
"1313","article_0_1_1_3_0_264.RDa",1,1,1,NA
"1314","article_0_1_1_3_0_264.RDa",1,1,2,NA
"1315","article_0_1_1_3_0_264.RDa",1,2,1,76.888305396048
"1316","article_0_1_1_3_0_264.RDa",1,2,2,NA
"1317","article_0_1_1_3_0_264.RDa",2,1,1,NA
"1318","article_0_1_1_3_0_264.RDa",2,1,2,NA
"1319","article_0_1_1_3_0_264.RDa",2,2,1,NA
"1320","article_0_1_1_3_0_264.RDa",2,2,2,NA
"1321","article_0_1_1_3_0_265.RDa",1,1,1,NA
"1322","article_0_1_1_3_0_265.RDa",1,1,2,NA
"1323","article_0_1_1_3_0_265.RDa",1,2,1,332.825832075526
"1324","article_0_1_1_3_0_265.RDa",1,2,2,NA
"1325","article_0_1_1_3_0_265.RDa",2,1,1,NA
"1326","article_0_1_1_3_0_265.RDa",2,1,2,NA
"1327","article_0_1_1_3_0_265.RDa",2,2,1,NA
"1328","article_0_1_1_3_0_265.RDa",2,2,2,NA
"1329","article_0_1_1_3_0_266.RDa",1,1,1,NA
"1330","article_0_1_1_3_0_266.RDa",1,1,2,NA
"1331","article_0_1_1_3_0_266.RDa",1,2,1,389.212957726345
"1332","article_0_1_1_3_0_266.RDa",1,2,2,NA
"1333","article_0_1_1_3_0_266.RDa",2,1,1,NA
"1334","article_0_1_1_3_0_266.RDa",2,1,2,NA
"1335","article_0_1_1_3_0_266.RDa",2,2,1,NA
"1336","article_0_1_1_3_0_266.RDa",2,2,2,NA
"1337","article_0_1_1_3_0_267.RDa",1,1,1,NA
"1338","article_0_1_1_3_0_267.RDa",1,1,2,NA
"1339","article_0_1_1_3_0_267.RDa",1,2,1,33.7311948258563
"1340","article_0_1_1_3_0_267.RDa",1,2,2,NA
"1341","article_0_1_1_3_0_267.RDa",2,1,1,NA
"1342","article_0_1_1_3_0_267.RDa",2,1,2,NA
"1343","article_0_1_1_3_0_267.RDa",2,2,1,NA
"1344","article_0_1_1_3_0_267.RDa",2,2,2,NA
"1345","article_0_1_1_3_0_268.RDa",1,1,1,NA
"1346","article_0_1_1_3_0_268.RDa",1,1,2,NA
"1347","article_0_1_1_3_0_268.RDa",1,2,1,59.8021620211149
"1348","article_0_1_1_3_0_268.RDa",1,2,2,NA
"1349","article_0_1_1_3_0_268.RDa",2,1,1,NA
"1350","article_0_1_1_3_0_268.RDa",2,1,2,NA
"1351","article_0_1_1_3_0_268.RDa",2,2,1,NA
"1352","article_0_1_1_3_0_268.RDa",2,2,2,NA
"1353","article_0_1_1_3_0_269.RDa",1,1,1,NA
"1354","article_0_1_1_3_0_269.RDa",1,1,2,NA
"1355","article_0_1_1_3_0_269.RDa",1,2,1,NA
"1356","article_0_1_1_3_0_269.RDa",1,2,2,NA
"1357","article_0_1_1_3_0_269.RDa",2,1,1,NA
"1358","article_0_1_1_3_0_269.RDa",2,1,2,NA
"1359","article_0_1_1_3_0_269.RDa",2,2,1,NA
"1360","article_0_1_1_3_0_269.RDa",2,2,2,NA
"1361","article_0_1_1_3_0_270.RDa",1,1,1,NA
"1362","article_0_1_1_3_0_270.RDa",1,1,2,NA
"1363","article_0_1_1_3_0_270.RDa",1,2,1,255.197545388374
"1364","article_0_1_1_3_0_270.RDa",1,2,2,NA
"1365","article_0_1_1_3_0_270.RDa",2,1,1,NA
"1366","article_0_1_1_3_0_270.RDa",2,1,2,NA
"1367","article_0_1_1_3_0_270.RDa",2,2,1,NA
"1368","article_0_1_1_3_0_270.RDa",2,2,2,NA
"1369","article_0_1_1_3_0_271.RDa",1,1,1,NA
"1370","article_0_1_1_3_0_271.RDa",1,1,2,NA
"1371","article_0_1_1_3_0_271.RDa",1,2,1,46.9633162980871
"1372","article_0_1_1_3_0_271.RDa",1,2,2,NA
"1373","article_0_1_1_3_0_271.RDa",2,1,1,NA
"1374","article_0_1_1_3_0_271.RDa",2,1,2,NA
"1375","article_0_1_1_3_0_271.RDa",2,2,1,NA
"1376","article_0_1_1_3_0_271.RDa",2,2,2,NA
"1377","article_0_1_1_3_0_272.RDa",1,1,1,NA
"1378","article_0_1_1_3_0_272.RDa",1,1,2,NA
"1379","article_0_1_1_3_0_272.RDa",1,2,1,102.163058708868
"1380","article_0_1_1_3_0_272.RDa",1,2,2,NA
"1381","article_0_1_1_3_0_272.RDa",2,1,1,NA
"1382","article_0_1_1_3_0_272.RDa",2,1,2,NA
"1383","article_0_1_1_3_0_272.RDa",2,2,1,NA
"1384","article_0_1_1_3_0_272.RDa",2,2,2,NA
"1385","article_0_1_1_3_0_273.RDa",1,1,1,NA
"1386","article_0_1_1_3_0_273.RDa",1,1,2,NA
"1387","article_0_1_1_3_0_273.RDa",1,2,1,283.889634538266
"1388","article_0_1_1_3_0_273.RDa",1,2,2,NA
"1389","article_0_1_1_3_0_273.RDa",2,1,1,NA
"1390","article_0_1_1_3_0_273.RDa",2,1,2,NA
"1391","article_0_1_1_3_0_273.RDa",2,2,1,NA
"1392","article_0_1_1_3_0_273.RDa",2,2,2,NA
"1393","article_0_1_1_3_0_274.RDa",1,1,1,NA
"1394","article_0_1_1_3_0_274.RDa",1,1,2,NA
"1395","article_0_1_1_3_0_274.RDa",1,2,1,NA
"1396","article_0_1_1_3_0_274.RDa",1,2,2,NA
"1397","article_0_1_1_3_0_274.RDa",2,1,1,NA
"1398","article_0_1_1_3_0_274.RDa",2,1,2,NA
"1399","article_0_1_1_3_0_274.RDa",2,2,1,NA
"1400","article_0_1_1_3_0_274.RDa",2,2,2,NA
"1401","article_0_1_1_3_0_275.RDa",1,1,1,NA
"1402","article_0_1_1_3_0_275.RDa",1,1,2,NA
"1403","article_0_1_1_3_0_275.RDa",1,2,1,NA
"1404","article_0_1_1_3_0_275.RDa",1,2,2,NA
"1405","article_0_1_1_3_0_275.RDa",2,1,1,NA
"1406","article_0_1_1_3_0_275.RDa",2,1,2,NA
"1407","article_0_1_1_3_0_275.RDa",2,2,1,NA
"1408","article_0_1_1_3_0_275.RDa",2,2,2,NA
"1409","article_0_1_1_3_0_276.RDa",1,1,1,NA
"1410","article_0_1_1_3_0_276.RDa",1,1,2,NA
"1411","article_0_1_1_3_0_276.RDa",1,2,1,273.038601043274
"1412","article_0_1_1_3_0_276.RDa",1,2,2,NA
"1413","article_0_1_1_3_0_276.RDa",2,1,1,NA
"1414","article_0_1_1_3_0_276.RDa",2,1,2,NA
"1415","article_0_1_1_3_0_276.RDa",2,2,1,NA
"1416","article_0_1_1_3_0_276.RDa",2,2,2,NA
"1417","article_0_1_1_3_0_277.RDa",1,1,1,NA
"1418","article_0_1_1_3_0_277.RDa",1,1,2,NA
"1419","article_0_1_1_3_0_277.RDa",1,2,1,NA
